posX,posY,posZ
3.562979,-8.944950,3.278331
3.571831,-8.967111,3.288656
3.580665,-8.989362,3.299006
3.589429,-9.011677,3.309433
3.598145,-9.034043,3.319885
3.606891,-9.056469,3.330246
3.615702,-9.078914,3.340538
3.624534,-9.101398,3.350812
3.633321,-9.123912,3.361048
3.642074,-9.146448,3.371303
3.650866,-9.169023,3.381609
3.659699,-9.191698,3.391924
3.668523,-9.214474,3.402195
3.677329,-9.237326,3.412470
3.686176,-9.260251,3.422709
3.695107,-9.283199,3.432957
3.704058,-9.306170,3.443296
3.713006,-9.329143,3.453659
3.721957,-9.352126,3.464037
3.730847,-9.375170,3.474433
3.739710,-9.398253,3.484941
3.748618,-9.421369,3.495515
3.757534,-9.444549,3.506060
3.766480,-9.467762,3.516596
3.775458,-9.491005,3.527120
3.784478,-9.514321,3.537615
3.793516,-9.537670,3.548101
3.802523,-9.561034,3.558567
3.811575,-9.584411,3.568982
3.820713,-9.607723,3.579340
3.829902,-9.630990,3.589633
3.839096,-9.654306,3.599942
3.848248,-9.677700,3.610325
3.857343,-9.701160,3.620736
3.866414,-9.724650,3.631216
3.875505,-9.748225,3.641845
3.884622,-9.771890,3.652588
3.893770,-9.795577,3.663370
3.902932,-9.819285,3.674188
3.912060,-9.843050,3.685090
3.921132,-9.866927,3.696016
3.930161,-9.890882,3.706959
3.939178,-9.914900,3.717894
3.948206,-9.938964,3.728858
3.957225,-9.963007,3.739852
3.966271,-9.987017,3.750796
3.975388,-10.011028,3.761600
3.984564,-10.035061,3.772230
3.993806,-10.059073,3.782785
4.003087,-10.083074,3.793275
4.012379,-10.107159,3.803764
4.021626,-10.131322,3.814278
4.030825,-10.155500,3.824825
4.040057,-10.179730,3.835470
4.049353,-10.204027,3.846152
4.058692,-10.228362,3.856794
4.068033,-10.252728,3.867388
4.077319,-10.277116,3.877938
4.086549,-10.301522,3.888463
4.095778,-10.326015,3.898946
4.104992,-10.350587,3.909423
4.114197,-10.375191,3.919935
4.123437,-10.399875,3.930430
4.132673,-10.424606,3.940915
4.141913,-10.449377,3.951504
4.151173,-10.474230,3.962213
4.160474,-10.499115,3.972921
4.169796,-10.524007,3.983635
4.179106,-10.548945,3.994303
4.188424,-10.573895,4.004872
4.197757,-10.598881,4.015464
4.207087,-10.623949,4.026167
4.216380,-10.649089,4.036982
4.225673,-10.674280,4.047849
4.235029,-10.699460,4.058711
4.244405,-10.724694,4.069537
4.253801,-10.750042,4.080324
4.263234,-10.775412,4.091047
4.272645,-10.800779,4.101724
4.282055,-10.826186,4.112383
4.291480,-10.851599,4.123034
4.300881,-10.876986,4.133739
4.310240,-10.902355,4.144500
4.319607,-10.927764,4.155286
4.328992,-10.953250,4.166110
4.338361,-10.978780,4.176904
4.347724,-11.004348,4.187657
4.357066,-11.029980,4.198385
4.366384,-11.055658,4.209027
4.375734,-11.081347,4.219615
4.385122,-11.107047,4.230160
4.394529,-11.132767,4.240604
4.403923,-11.158548,4.251046
4.413280,-11.184393,4.261604
4.422626,-11.210249,4.272244
4.431952,-11.236125,4.282973
4.441291,-11.262033,4.293777
4.450629,-11.288011,4.304616
4.459934,-11.314064,4.315456
4.469212,-11.340169,4.326310
4.478453,-11.366352,4.337186
4.487691,-11.392583,4.348042
4.496944,-11.418827,4.358885
4.506226,-11.445065,4.369741
4.515499,-11.471349,4.380684
4.524736,-11.497735,4.391791
4.533954,-11.524211,4.403039
4.543184,-11.550720,4.414357
4.552455,-11.577221,4.425713
4.561750,-11.603753,4.437153
4.571093,-11.630386,4.448568
4.580483,-11.657110,4.459894
4.589909,-11.683828,4.471288
4.599436,-11.710487,4.482772
4.609031,-11.737117,4.494252
4.618653,-11.763729,4.505766
4.628296,-11.790354,4.517365
4.637968,-11.817024,4.528974
4.647679,-11.843739,4.540566
4.657395,-11.870497,4.552150
4.667082,-11.897270,4.563717
4.676743,-11.924073,4.575251
4.686414,-11.950931,4.586799
4.696087,-11.977822,4.598421
4.705799,-12.004723,4.610099
4.715534,-12.031672,4.621804
4.725269,-12.058673,4.633453
4.735072,-12.085706,4.645010
4.744941,-12.112792,4.656603
4.754767,-12.139940,4.668337
4.764522,-12.167140,4.680186
4.774288,-12.194418,4.692050
4.784119,-12.221763,4.703929
4.793986,-12.249129,4.715902
4.803853,-12.276522,4.727899
4.813785,-12.303976,4.739864
4.823810,-12.331505,4.751905
4.833861,-12.359103,4.764074
4.843974,-12.386741,4.776421
4.854147,-12.414412,4.788891
4.864341,-12.442155,4.801433
4.874600,-12.469941,4.814093
4.884937,-12.497766,4.826792
4.895288,-12.525640,4.839492
4.905621,-12.553556,4.852205
4.915960,-12.581499,4.864882
4.926361,-12.609476,4.877566
4.936798,-12.637555,4.890302
4.947270,-12.665736,4.903011
4.957790,-12.693941,4.915632
4.968273,-12.722147,4.928237
4.978690,-12.750405,4.940870
4.989122,-12.778753,4.953408
4.999554,-12.807158,4.965988
5.009934,-12.835587,4.978619
5.020296,-12.864020,4.991155
5.030666,-12.892496,5.003629
5.041075,-12.921046,5.016090
5.051514,-12.949651,5.028614
5.061967,-12.978305,5.041118
5.072369,-13.007030,5.053562
5.082726,-13.035867,5.065946
5.093053,-13.064776,5.078240
5.103361,-13.093662,5.090564
5.113648,-13.122509,5.102963
5.123859,-13.151372,5.115339
5.134020,-13.180244,5.127699
5.144183,-13.209126,5.140087
5.154310,-13.237999,5.152458
5.164373,-13.266852,5.164876
5.174398,-13.295738,5.177387
5.184401,-13.324666,5.189944
5.194418,-13.353604,5.202578
5.204439,-13.382597,5.215341
5.214438,-13.411610,5.228221
5.224385,-13.440601,5.241154
5.234315,-13.469612,5.254090
5.244250,-13.498666,5.267002
5.254190,-13.527763,5.279922
5.264161,-13.556905,5.292854
5.274080,-13.586092,5.305827
5.283935,-13.615294,5.318811
5.293842,-13.644494,5.331756
5.303810,-13.673713,5.344742
5.313794,-13.702992,5.357770
5.323759,-13.732364,5.370821
5.333706,-13.761829,5.383866
5.343643,-13.791361,5.396925
5.353619,-13.820932,5.410010
5.363625,-13.850561,5.423058
5.373579,-13.880270,5.436079
5.383503,-13.910053,5.449115
5.393445,-13.939880,5.462227
5.403377,-13.969750,5.475401
5.413252,-13.999668,5.488571
5.423073,-14.029587,5.501783
5.432929,-14.059563,5.515003
5.442821,-14.089581,5.528254
5.452754,-14.119612,5.541547
5.462765,-14.149697,5.554839
5.472800,-14.179801,5.568133
5.482837,-14.209967,5.581419
5.492892,-14.240207,5.594777
5.502973,-14.270476,5.608110
5.513078,-14.300741,5.621342
5.523233,-14.331041,5.634592
5.533388,-14.361456,5.647990
5.543558,-14.391949,5.661469
5.553775,-14.422478,5.674898
5.563986,-14.453056,5.688375
5.574197,-14.483664,5.701961
5.584407,-14.514252,5.715645
5.594629,-14.544822,5.729317
5.604859,-14.575453,5.742998
5.615107,-14.606204,5.756787
5.625402,-14.637000,5.770718
5.635778,-14.667788,5.784779
5.646262,-14.698648,5.798844
5.656822,-14.729640,5.812980
5.667422,-14.760746,5.827100
5.678057,-14.791931,5.841137
5.688721,-14.823161,5.855167
5.699427,-14.854391,5.869270
5.710166,-14.885622,5.883530
5.720907,-14.916922,5.897816
5.731687,-14.948271,5.912079
5.742502,-14.979623,5.926389
5.753353,-15.011000,5.940688
5.764254,-15.042437,5.954931
5.775164,-15.073958,5.969161
5.786062,-15.105515,5.983377
5.796950,-15.137076,5.997591
5.807820,-15.168647,6.011858
5.818744,-15.200248,6.026224
5.829736,-15.231903,6.040664
5.840754,-15.263583,6.055153
5.851787,-15.295278,6.069658
5.862841,-15.326994,6.084200
5.873949,-15.358756,6.098778
5.885124,-15.390558,6.113330
5.896339,-15.422359,6.127877
5.907565,-15.454207,6.142467
5.918745,-15.486117,6.157069
5.929899,-15.518061,6.171704
5.941108,-15.550059,6.186375
5.952309,-15.582139,6.200984
5.963458,-15.614246,6.215529
5.974580,-15.646392,6.230071
5.985699,-15.678593,6.244616
5.996871,-15.710824,6.259190
6.008100,-15.743091,6.273827
6.019322,-15.775449,6.288562
6.030520,-15.807921,6.303381
6.041712,-15.840441,6.318240
6.052912,-15.873013,6.333117
6.064106,-15.905642,6.347947
6.075282,-15.938346,6.362825
6.086463,-15.971153,6.377777
6.097662,-16.004095,6.392775
6.108840,-16.037135,6.407860
6.119993,-16.070225,6.422970
6.131203,-16.103383,6.438056
6.142490,-16.136587,6.453105
6.153795,-16.169819,6.468136
6.165093,-16.203063,6.483216
6.176388,-16.236346,6.498349
6.187677,-16.269705,6.513479
6.198947,-16.303153,6.528616
6.210236,-16.336717,6.543825
6.221553,-16.370376,6.559050
6.232852,-16.404071,6.574184
6.244151,-16.437720,6.589218
6.255480,-16.471360,6.604302
6.266826,-16.505027,6.619468
6.278148,-16.538715,6.634737
6.289389,-16.572422,6.650095
6.300605,-16.606121,6.665419
6.311899,-16.639856,6.680753
6.323186,-16.673621,6.696064
6.334446,-16.707384,6.711296
6.345727,-16.741166,6.726442
6.357022,-16.774980,6.741593
6.368338,-16.808795,6.756849
6.379639,-16.842578,6.772130
6.390954,-16.876340,6.787359
6.402281,-16.910142,6.802573
6.413581,-16.944013,6.817749
6.424832,-16.977983,6.832789
6.436065,-17.012071,6.847776
6.447331,-17.046233,6.862811
6.458647,-17.080438,6.877851
6.470067,-17.114641,6.892888
6.481544,-17.148829,6.907933
6.493012,-17.182979,6.922972
6.504452,-17.217150,6.937980
6.515874,-17.251423,6.953036
6.527278,-17.285778,6.968219
6.538687,-17.320166,6.983450
6.550162,-17.354563,6.998739
6.561687,-17.388967,7.014143
6.573236,-17.423404,7.029653
6.584767,-17.457890,7.045217
6.596357,-17.492418,7.060818
6.608093,-17.526980,7.076405
6.619928,-17.561566,7.091986
6.631786,-17.596182,7.107581
6.643656,-17.630838,7.123146
6.655562,-17.665524,7.138677
6.667473,-17.700207,7.154238
6.679453,-17.734888,7.169878
6.691570,-17.769573,7.185542
6.703794,-17.804285,7.201181
6.716084,-17.839045,7.216838
6.728365,-17.873845,7.232547
6.740615,-17.908678,7.248275
6.752853,-17.943527,7.264010
6.765126,-17.978373,7.279746
6.777495,-18.013276,7.295599
6.789941,-18.048183,7.311565
6.802444,-18.083021,7.327597
6.815003,-18.117905,7.343687
6.827637,-18.152882,7.359808
6.840354,-18.187896,7.375984
6.853104,-18.222943,7.392176
6.865815,-18.258095,7.408369
6.878507,-18.293376,7.424626
6.891235,-18.328724,7.440985
6.904049,-18.364108,7.457394
6.916929,-18.399538,7.473881
6.929817,-18.435015,7.490453
6.942699,-18.470509,7.506990
6.955583,-18.506026,7.523483
6.968513,-18.541580,7.539964
6.981486,-18.577150,7.556477
6.994433,-18.612744,7.572972
7.007343,-18.648416,7.589399
7.020282,-18.684115,7.605872
7.033246,-18.719798,7.622348
7.046188,-18.755471,7.638825
7.059132,-18.791121,7.655284
7.072115,-18.826841,7.671672
7.085125,-18.862645,7.688100
7.098161,-18.898482,7.704573
7.111263,-18.934382,7.721073
7.124400,-18.970340,7.737594
7.137549,-19.006287,7.754071
7.150740,-19.042248,7.770489
7.163936,-19.078271,7.786877
7.177120,-19.114362,7.803260
7.190309,-19.150529,7.819649
7.203513,-19.186756,7.836075
7.216738,-19.223010,7.852588
7.229962,-19.259265,7.869161
7.243183,-19.295560,7.885797
7.256427,-19.331896,7.902496
7.269671,-19.368231,7.919201
7.282891,-19.404574,7.935923
7.296120,-19.440931,7.952670
7.309318,-19.477296,7.969485
7.322462,-19.513668,7.986363
7.335635,-19.549999,8.003214
7.348835,-19.586294,8.020119
7.362056,-19.622587,8.037154
7.375315,-19.658910,8.054207
7.388577,-19.695248,8.071241
7.401826,-19.731632,8.088302
7.415078,-19.768089,8.105406
7.428330,-19.804563,8.122582
7.441537,-19.841071,8.139835
7.454728,-19.877655,8.157138
7.467958,-19.914328,8.174434
7.481193,-19.951077,8.191676
7.494452,-19.987893,8.208827
7.507788,-20.024759,8.225948
7.521166,-20.061674,8.243037
7.534568,-20.098593,8.260116
7.547999,-20.135500,8.277215
7.561445,-20.172449,8.294289
7.574887,-20.209426,8.311406
7.588266,-20.246484,8.328545
7.601624,-20.283626,8.345692
7.614981,-20.320757,8.362801
7.628344,-20.357939,8.379971
7.641710,-20.395179,8.397251
7.655034,-20.432472,8.414580
7.668321,-20.469860,8.431919
7.681563,-20.507286,8.449148
7.694810,-20.544713,8.466328
7.708079,-20.582159,8.483494
7.721313,-20.619646,8.500706
7.734527,-20.657153,8.517892
7.747731,-20.694668,8.535034
7.760908,-20.732203,8.552222
7.774094,-20.769791,8.569428
7.787306,-20.807431,8.586668
7.800509,-20.845131,8.604001
7.813738,-20.882913,8.621389
7.826994,-20.920724,8.638772
7.840214,-20.958606,8.656177
7.853451,-20.996592,8.673573
7.866742,-21.034651,8.691035
7.880014,-21.072785,8.708570
7.893239,-21.110988,8.726133
7.906430,-21.149246,8.743669
7.919626,-21.187549,8.761182
7.932822,-21.225901,8.778756
7.945955,-21.264270,8.796385
7.959082,-21.302668,8.814003
7.972259,-21.341075,8.831621
7.985412,-21.379467,8.849304
7.998511,-21.417919,8.866968
8.011564,-21.456456,8.884616
8.024596,-21.495057,8.902307
8.037616,-21.533693,8.920057
8.050611,-21.572351,8.937752
8.063571,-21.611061,8.955384
8.076538,-21.649815,8.972975
8.089524,-21.688580,8.990543
8.102497,-21.727392,9.008183
8.115508,-21.766226,9.025895
8.128517,-21.805004,9.043620
8.141516,-21.843806,9.061301
8.154565,-21.882656,9.079016
8.167632,-21.921507,9.096735
8.180657,-21.960344,9.114445
8.193663,-21.999166,9.132177
8.206708,-22.037988,9.149859
8.219759,-22.076829,9.167452
8.232782,-22.115712,9.184976
8.245808,-22.154617,9.202528
8.258882,-22.193534,9.220060
8.271988,-22.232497,9.237536
8.285115,-22.271483,9.255063
8.298256,-22.310528,9.272658
8.311418,-22.349683,9.290221
8.324609,-22.388893,9.307706
8.337854,-22.428136,9.325269
8.351132,-22.467428,9.342871
8.364376,-22.506741,9.360500
8.377593,-22.546060,9.378260
8.390827,-22.585419,9.396087
8.404097,-22.624820,9.413925
8.417388,-22.664204,9.431733
8.430708,-22.703597,9.449499
8.444046,-22.743066,9.467283
8.457423,-22.782550,9.485181
8.470790,-22.822037,9.503212
8.484111,-22.861540,9.521375
8.497406,-22.901059,9.539636
8.510697,-22.940658,9.557926
8.524012,-22.980369,9.576318
8.537359,-23.020137,9.594778
8.550730,-23.059945,9.613259
8.564125,-23.099756,9.631838
8.577555,-23.139531,9.650515
8.590987,-23.179376,9.669233
8.604425,-23.219291,9.687953
8.617908,-23.259262,9.706652
8.631412,-23.299348,9.725302
8.644915,-23.339515,9.743930
8.658432,-23.379721,9.762552
8.671974,-23.419946,9.781154
8.685550,-23.460190,9.799743
8.699160,-23.500445,9.818341
8.712739,-23.540741,9.836998
8.726279,-23.581099,9.855692
8.739812,-23.621533,9.874368
8.753348,-23.662054,9.893010
8.766893,-23.702635,9.911661
8.780392,-23.743280,9.930344
8.793874,-23.784000,9.949083
8.807387,-23.824787,9.967942
8.820931,-23.865666,9.986908
8.834527,-23.906609,10.005919
8.848130,-23.947592,10.024929
8.861741,-23.988658,10.043823
8.875393,-24.029818,10.062528
8.889090,-24.071053,10.081245
8.902832,-24.112379,10.100102
8.916594,-24.153824,10.118968
8.930428,-24.195390,10.137786
8.944396,-24.237070,10.156652
8.958475,-24.278879,10.175482
8.972586,-24.320791,10.194189
8.986750,-24.362784,10.212866
9.000983,-24.404810,10.231549
9.015254,-24.446833,10.250203
9.029544,-24.488834,10.268820
9.043841,-24.530855,10.287438
9.058148,-24.572949,10.306110
9.072481,-24.615040,10.324817
9.086843,-24.657120,10.343479
9.101169,-24.699192,10.362120
9.115438,-24.741297,10.380757
9.129635,-24.783471,10.399407
9.143817,-24.825723,10.418080
9.158070,-24.868024,10.436747
9.172370,-24.910331,10.455483
9.186712,-24.952702,10.474269
9.201069,-24.995154,10.493049
9.215440,-25.037633,10.511889
9.229862,-25.080151,10.530812
9.244313,-25.122727,10.549716
9.258791,-25.165355,10.568546
9.273271,-25.208072,10.587435
9.287755,-25.250868,10.606496
9.302282,-25.293713,10.625653
9.316861,-25.336599,10.644803
9.331429,-25.379534,10.663938
9.345980,-25.422497,10.682973
9.360545,-25.465466,10.701914
9.375089,-25.508438,10.720863
9.389630,-25.551486,10.739824
9.404182,-25.594645,10.758867
9.418769,-25.637870,10.778044
9.433449,-25.681164,10.797221
9.448204,-25.724504,10.816301
9.462994,-25.767836,10.835338
9.477781,-25.811177,10.854356
9.492546,-25.854578,10.873383
9.507359,-25.898018,10.892465
9.522259,-25.941498,10.911594
9.537221,-25.985081,10.930696
9.552194,-26.028771,10.949742
9.567152,-26.072510,10.968784
9.582113,-26.116279,10.987852
9.597029,-26.160157,11.006925
9.611884,-26.204181,11.025970
9.626745,-26.248275,11.044996
9.641636,-26.292357,11.064054
9.656601,-26.336440,11.083102
9.671646,-26.380598,11.102071
9.686745,-26.424835,11.121065
9.701892,-26.469120,11.140091
9.717056,-26.513453,11.159125
9.732256,-26.557867,11.178178
9.747497,-26.602351,11.197266
9.762759,-26.646853,11.216406
9.778014,-26.691365,11.235548
9.793296,-26.735907,11.254706
9.808647,-26.780483,11.273890
9.824036,-26.825131,11.293066
9.839496,-26.869884,11.312165
9.855034,-26.914715,11.331232
9.870587,-26.959604,11.350307
9.886178,-27.004523,11.369364
9.901835,-27.049505,11.388432
9.917554,-27.094536,11.407500
9.933320,-27.139600,11.426617
9.949084,-27.184680,11.445827
9.964832,-27.229772,11.465128
9.980561,-27.274924,11.484449
9.996309,-27.320128,11.503738
10.012100,-27.365341,11.523077
10.027928,-27.410558,11.542512
10.043811,-27.455793,11.562007
10.059725,-27.501035,11.581514
10.075680,-27.546313,11.600973
10.091652,-27.591636,11.620390
10.107601,-27.637008,11.639831
10.123593,-27.682443,11.659349
10.139655,-27.727935,11.678955
10.155731,-27.773491,11.698631
10.171809,-27.819095,11.718346
10.187863,-27.864718,11.738085
10.203824,-27.910410,11.757889
10.219740,-27.956192,11.777738
10.235662,-28.002049,11.797613
10.251568,-28.047982,11.817611
10.267480,-28.093921,11.837725
10.283418,-28.139828,11.857826
10.299428,-28.185720,11.877904
10.315509,-28.231610,11.898026
10.331671,-28.277545,11.918157
10.347931,-28.323546,11.938292
10.364259,-28.369632,11.958438
10.380641,-28.415805,11.978546
10.397068,-28.462026,11.998624
10.413524,-28.508272,12.018635
10.429983,-28.554551,12.038659
10.446496,-28.600918,12.058737
10.463061,-28.647336,12.078820
10.479672,-28.693757,12.098997
10.496318,-28.740185,12.119260
10.512939,-28.786649,12.139553
10.529528,-28.833185,12.159903
10.546104,-28.879818,12.180283
10.562721,-28.926592,12.200685
10.579399,-28.973486,12.221053
10.596072,-29.020425,12.241346
10.612743,-29.067404,12.261654
10.629422,-29.114443,12.281962
10.646103,-29.161513,12.302197
10.662812,-29.208574,12.322411
10.679525,-29.255650,12.342706
10.696224,-29.302793,12.363003
10.712934,-29.349996,12.383192
10.729665,-29.397272,12.403398
10.746422,-29.444647,12.423673
10.763221,-29.492070,12.443972
10.779995,-29.539535,12.464276
10.796788,-29.587046,12.484597
10.813729,-29.634599,12.505008
10.830766,-29.682216,12.525450
10.847781,-29.729869,12.545868
10.864758,-29.777513,12.566291
10.881745,-29.825185,12.586853
10.898781,-29.872950,12.607574
10.915831,-29.920784,12.628341
10.932893,-29.968649,12.649203
10.949981,-30.016532,12.670121
10.967075,-30.064467,12.690972
10.984168,-30.112456,12.711738
11.001300,-30.160493,12.732488
11.018477,-30.208522,12.753267
11.035656,-30.256543,12.773997
11.052897,-30.304626,12.794687
11.070223,-30.352743,12.815355
11.087550,-30.400885,12.835977
11.104851,-30.449075,12.856577
11.122148,-30.497343,12.877140
11.139501,-30.545734,12.897696
11.156918,-30.594213,12.918331
11.174327,-30.642701,12.939046
11.191716,-30.691243,12.959730
11.209155,-30.739876,12.980367
11.226653,-30.788542,13.001057
11.244220,-30.837230,13.021751
11.261853,-30.885980,13.042396
11.279506,-30.934812,13.063072
11.297155,-30.983648,13.083725
11.314778,-31.032439,13.104363
11.332430,-31.081228,13.125070
11.350135,-31.130014,13.145820
11.367882,-31.178780,13.166542
11.385629,-31.227579,13.187175
11.403417,-31.276468,13.207783
11.421261,-31.325421,13.228434
11.439121,-31.374398,13.249125
11.456977,-31.423415,13.269844
11.474796,-31.472461,13.290520
11.492616,-31.521509,13.311289
11.510447,-31.570590,13.332171
11.528259,-31.619830,13.353018
11.546080,-31.669205,13.373893
11.563964,-31.718595,13.394826
11.581874,-31.768037,13.415810
11.599823,-31.817590,13.436820
11.617808,-31.867221,13.457822
11.635822,-31.916850,13.478797
11.653919,-31.966515,13.499754
11.672028,-32.016241,13.520681
11.690116,-32.065985,13.541607
